job_id,exp_lvl_id,emp_type_id,cmp_size_id,comp_loc_id,emp_residence_id,industry_id,remote_ratio,edu_level_id,primary_lang_id,manages_people,team_size,certifications_count,weekly_hours,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score
5,1,2,3,1,3,8,0,1,3,1,9,3,47.2,35398,0.001,9.3,6.9
11,4,2,2,6,5,1,100,2,6,0,7,0,36,134355,0.075,11.2,9.8
2,4,2,3,1,3,6,100,2,4,0,6,1,34.1,45564,0.146,8.1,8.6
2,4,2,2,2,2,3,0,1,1,0,4,2,42.5,91209,0,13.8,7.4
9,1,2,3,2,2,5,0,3,4,1,9,1,52,222204,0.17,11.2,4.9
3,2,2,1,8,6,5,0,1,1,0,12,3,44.5,83033,0.43,5.3,4.5
8,2,2,1,2,2,5,0,1,6,0,8,1,55.6,173172,0.482,13.8,5.8
1,4,1,1,1,3,4,100,1,4,0,13,3,32.4,12000,0.683,4.2,10
1,2,3,3,11,11,7,50,1,2,0,4,1,44.3,99846,0,13.8,9.3
6,4,2,3,1,3,5,0,3,1,0,8,0,50,23710,0.119,8.4,7.6
4,3,2,2,1,3,5,0,1,2,0,4,1,41.3,31216,0,6.4,6.6
4,2,2,3,1,3,4,0,2,2,0,10,4,46,36997,0.033,7.1,4.9
10,2,2,2,1,2,8,50,1,1,0,5,4,42.4,44239,0,2.5,5.8
9,4,2,2,2,2,5,100,2,4,1,11,3,45.4,149159,0.062,13,7.7
9,4,3,1,2,2,6,0,4,1,0,11,1,38.6,87638,0.182,17.4,10
12,4,1,2,6,5,7,100,1,1,0,7,0,41.4,64643,0.018,11.2,8.4
9,1,2,2,2,2,7,50,1,1,1,7,0,52.9,240507,0,17.1,6.5
6,3,3,3,2,2,1,50,2,2,0,5,1,45,56723,0.064,7.8,5.6
10,2,2,2,4,4,5,100,2,2,1,6,3,53.2,124756,0.022,15.5,5.6
11,2,2,2,12,12,1,0,5,1,0,9,3,41,140413,0.016,9.1,7.5
5,2,3,2,2,2,1,0,1,1,0,9,1,51.3,198891,0.048,14.7,8.5
6,4,2,3,2,3,6,50,5,1,0,6,0,38,116178,0.117,2.5,6.9
2,3,1,3,2,2,8,0,1,3,0,8,0,40.1,43411,0.221,8.1,5.9
4,2,2,2,10,2,2,100,1,1,0,6,3,36.2,110689,0.007,13.4,10
12,2,2,2,2,2,5,0,1,1,0,7,1,48.7,196711,0.03,15.7,7.9
12,1,2,2,6,5,2,50,2,1,1,8,2,48.1,88267,0.023,16.8,5.1
1,1,2,3,8,6,10,0,2,1,1,8,0,46.4,106251,0.214,19.1,5.8
1,2,2,3,2,2,1,50,5,1,0,13,4,45.6,200053,0.163,16.2,4.8
3,4,2,2,2,2,5,0,1,1,0,7,1,36.1,126730,0.035,8.3,5.8
6,2,2,3,2,2,7,50,2,1,0,7,4,44.6,118237,0.221,16.9,5.6
4,4,2,1,6,5,7,0,3,1,0,9,2,43.6,66531,0.397,7.1,5.5
3,4,2,3,2,2,5,100,1,1,0,10,2,55.8,166575,0.186,10.2,7.2
2,4,2,3,8,6,5,100,4,2,0,6,1,50.8,115872,0.069,0.9,7.6
12,2,1,3,7,7,2,0,2,1,0,11,2,34.6,57710,0.076,13.1,7
4,4,4,3,6,2,1,0,3,1,1,3,1,49.4,64898,0.055,9.8,5.5
10,3,3,1,1,3,9,0,5,1,0,12,1,41.3,21946,0.189,7.5,4.8
6,4,2,3,1,3,6,0,5,1,0,8,4,53.1,27719,0.025,4.8,5.5
10,4,3,2,7,7,5,0,1,1,1,6,1,52.9,60379,0.018,13.2,7
8,4,2,1,11,11,6,50,1,1,0,7,0,46.3,66163,0.488,8,8.3
4,4,2,3,2,2,6,0,5,6,0,9,2,45.3,129408,0.113,4.5,6.6
4,2,2,3,2,2,6,0,5,1,0,5,2,50.9,154451,0.207,3.8,7
4,5,3,1,1,3,6,0,1,4,1,11,1,51.2,55486,0.197,13.2,7.1
10,3,2,3,2,2,7,0,2,1,0,4,0,48.7,65139,0.101,5.6,5.5
12,4,2,2,8,6,1,0,1,1,0,8,0,49.5,91947,0,0.2,8.2
2,3,2,1,2,11,1,100,2,1,0,6,1,35,98127,0.507,9.8,9.1
1,2,2,2,1,3,9,50,2,1,0,3,1,44.9,39875,0.006,10.2,5.5
1,4,2,3,2,2,2,0,2,1,1,6,1,37.5,98828,0.168,10.2,4.9
12,3,2,3,2,2,6,50,1,4,0,7,3,32.1,103365,0.133,3.2,6.8
8,1,2,3,2,2,4,0,4,2,1,6,5,41.8,119477,0,16.7,6.4
4,4,2,3,1,3,7,100,2,2,0,12,1,37.6,35353,0.089,6.7,8
5,1,2,3,9,8,1,50,1,1,1,10,3,54.2,99050,0.21,8.6,5.9
11,3,3,3,8,6,9,0,2,2,0,8,2,50.3,54225,0.234,8.2,4.7
10,4,2,3,1,3,3,0,1,1,1,6,3,37.3,21085,0.056,5.2,4
10,4,1,2,2,2,7,0,3,1,0,7,1,48.1,65425,0.076,5.9,4
5,2,2,3,5,1,1,50,5,4,0,8,2,49.8,164463,0.071,13.1,6.5
9,1,2,2,8,6,3,50,1,4,1,9,1,51.5,121586,0.009,13.9,7.1
3,2,2,3,3,10,2,0,3,2,0,11,0,45.6,45041,0,13.6,5.9
11,4,2,2,2,2,2,50,1,1,0,6,2,42.9,96431,0,10.7,6.9
3,2,2,3,2,2,2,0,2,6,0,10,1,44.1,142699,0.044,12.9,5.4
1,3,2,3,10,9,1,0,2,2,0,7,2,41.6,50107,0.063,4.1,5.2
2,4,3,1,1,3,10,0,1,2,0,9,1,42.1,34847,0.017,11.8,5.5
4,2,2,3,2,2,5,0,5,1,0,8,4,37.8,234595,0.114,14.1,8.8
1,1,2,1,9,8,5,0,1,1,1,8,3,41.6,50265,0.49,6.2,5
4,2,2,3,3,10,5,0,1,1,0,7,2,43,47101,0.082,9.1,5.1
11,2,2,2,2,2,9,100,1,6,0,4,2,48.2,160074,0,8.7,6.2
10,4,2,3,2,2,1,0,3,1,0,6,0,52,86438,0.081,8.2,6.1
7,4,2,3,5,1,9,0,1,1,0,9,1,35.8,86211,0.003,8.3,6
3,4,2,3,5,1,5,50,2,1,0,10,2,45,135060,0.169,3.6,7.2
3,3,2,1,4,4,2,100,4,1,0,12,2,40.9,41913,0.142,9,8.8
3,4,2,1,4,4,5,50,3,2,0,7,1,33.5,72558,0.542,4.5,9.4
1,4,2,3,2,2,6,50,1,1,0,8,1,32.6,72763,0,7.8,6.3
3,4,2,1,8,6,3,50,2,2,1,8,0,34.3,80685,0.436,5.4,6.7
4,2,2,1,8,6,2,0,5,2,0,5,2,45.4,83472,0.157,20.2,8.1
4,2,2,3,4,4,2,50,4,1,0,11,1,43.1,113637,0.18,17.6,6.1
11,4,3,2,3,10,5,50,1,1,0,6,2,42,59980,0,4.5,6.5
2,1,1,3,12,12,1,0,3,1,1,4,3,46.5,74130,0.057,14.5,5.3
3,4,2,2,2,2,6,100,1,1,0,8,2,49.4,123587,0.03,3.6,7.4
6,2,2,1,2,2,6,50,2,1,0,6,1,42.5,91202,0.198,13.3,6.7
3,3,2,1,2,2,9,0,1,1,0,6,1,35.8,61354,0.466,8.5,6.1
5,4,2,3,2,2,5,0,2,2,0,8,3,35.8,108141,0.182,8.2,7.7
11,2,2,1,10,9,3,0,2,1,0,10,2,45,79918,0.448,9.9,7
3,3,2,3,11,11,1,50,1,3,0,5,2,42.8,61557,0.096,12,6.7
5,2,2,3,5,1,4,0,1,1,0,9,2,27.2,80810,0.265,8.4,10
11,4,2,3,2,2,7,0,1,1,0,10,0,32.5,147725,0.123,17.3,6.2
8,3,3,1,2,2,5,100,1,1,0,7,2,34,87684,0.799,5.8,6.4
12,2,2,1,3,10,1,100,2,1,0,5,3,44.8,41793,0.256,11.5,5.2
6,2,2,1,2,2,1,0,1,1,0,6,2,51.1,116245,0.306,8.9,5.7
2,3,2,2,8,6,3,100,1,1,0,5,2,44.5,54054,0.025,8.5,7.4
2,4,2,3,2,2,5,50,2,1,0,12,0,50.7,126870,0.197,10.6,8.4
4,2,2,2,2,2,1,50,2,1,0,8,5,45.9,189378,0,12.3,6.7
9,2,2,2,8,6,2,0,1,2,0,12,0,51.2,136718,0,15.1,3.7
6,3,2,2,11,2,4,100,1,1,0,6,2,35.4,51731,0.013,11.9,9.7
4,1,2,3,2,2,5,50,3,1,1,9,6,44.5,181219,0.112,15.2,7.6
10,1,2,3,1,3,9,50,2,2,1,3,0,38.7,44169,0,8.8,9
10,4,2,2,6,5,3,0,1,1,0,8,2,45.6,85095,0.042,5.5,7.5
1,2,2,2,8,6,1,50,1,1,0,4,1,34.8,94309,0.047,11.8,7.4
4,2,2,2,5,1,1,100,3,3,0,11,3,42.8,167355,0.033,15.1,7.2
10,3,4,1,3,10,5,0,1,2,0,9,1,48.8,18407,0.256,5.5,7.2
4,2,3,2,10,3,3,0,2,4,0,8,0,40.8,132759,0.056,19.8,7.3
11,1,2,2,2,2,8,50,2,1,1,13,5,42.2,239855,0.01,16.7,7
10,2,2,3,10,9,2,100,4,1,0,8,2,44.9,82145,0.23,5.8,7
3,2,2,1,3,10,6,100,1,1,0,10,1,46.9,35735,0.353,15.3,7.5
6,4,2,2,1,3,5,50,1,2,0,7,0,40.7,23981,0.053,9,7.4
1,2,2,3,1,11,7,100,1,1,0,8,0,51.3,34205,0,12.1,5.6
10,3,2,3,2,2,6,0,2,1,0,5,1,46.2,77553,0.101,6.6,6.6
2,3,3,2,2,2,5,0,3,1,0,9,1,42.7,92143,0.038,9.6,7
10,4,2,1,2,2,1,0,2,1,0,6,1,31.5,109526,0.333,1.4,7.9
12,4,2,3,2,2,5,50,3,1,0,6,0,52.1,137853,0.122,7,6.6
2,2,2,2,3,8,6,100,2,5,0,8,1,40.8,53801,0,7.3,6
10,3,1,2,1,3,6,50,3,1,0,9,1,37.9,12000,0.035,5.1,4.5
12,4,2,3,2,2,1,0,1,1,0,7,2,42.3,121384,0.132,12.7,6.5
12,2,1,3,1,3,8,50,1,1,0,4,2,40.5,23233,0.142,4.2,5.4
3,4,2,1,6,5,6,50,1,1,0,13,1,48.8,86633,0.257,13.1,8.5
7,2,2,1,11,11,6,0,2,1,0,9,5,58.8,93303,0.306,13.2,6.8
1,2,2,1,6,3,6,100,2,6,0,11,3,55.9,79358,0.314,11,9
9,3,4,3,2,2,6,0,4,2,0,9,4,47,86927,0.03,4.4,7.6
2,1,2,3,2,2,1,50,2,2,1,10,2,40.1,280466,0.019,14.5,8.4
10,2,2,3,2,2,5,0,2,1,0,6,1,41.6,132732,0.019,5.4,6.3
9,4,2,2,2,2,6,0,2,1,0,5,1,32.1,140383,0.066,12.6,10
11,4,2,3,4,4,6,50,1,2,0,12,2,39.9,82284,0.121,9.1,6.8
1,2,2,3,9,8,1,50,2,1,0,11,1,40.5,59500,0.012,16.3,5.6
8,2,2,2,10,9,7,50,2,1,0,6,4,48.4,123716,0.003,10,6.1
2,4,1,1,9,8,1,50,1,2,0,5,1,47.3,27027,0.257,7.3,7
4,4,2,3,2,2,5,0,5,1,0,8,4,40,170820,0.197,11,5
5,1,2,3,2,2,5,100,2,1,1,7,2,42.2,143814,0.026,17.8,7.1
11,4,3,2,2,2,5,50,2,1,0,7,5,38.9,134159,0.004,7.7,5.3
12,4,2,2,1,3,5,0,3,6,0,15,0,43.6,31393,0.047,5.1,3.5
6,4,2,3,1,3,5,100,1,5,0,5,2,47.3,23788,0.199,10.6,6.7
8,2,3,3,5,1,7,0,2,1,0,5,5,54.4,151144,0.129,15.8,5.9
10,2,1,3,6,5,5,100,4,1,0,9,3,43.1,54773,0.149,16.1,9
11,2,2,3,5,5,1,50,2,2,0,4,1,44.7,229764,0.175,12.4,6.7
4,4,2,3,2,2,5,0,1,3,0,7,1,46.2,108814,0.157,6.3,5.6
3,4,2,3,2,2,5,0,2,6,0,6,2,26.8,105527,0.002,11.5,8.1
10,3,2,3,9,8,1,0,1,2,0,8,2,45.4,40360,0.209,1.7,5.5
10,2,2,2,1,3,9,100,3,1,0,9,1,42,38114,0.058,16.6,6.1
9,3,2,3,6,5,9,100,2,1,1,7,1,35.9,64233,0.082,5.2,4.3
5,1,2,1,6,5,9,100,3,2,1,4,2,51.3,71054,0.324,15.7,7.8
1,1,1,3,5,1,1,100,5,4,1,7,2,46.1,60971,0.128,18.9,5.7
12,1,2,3,10,9,3,50,2,2,1,6,1,48.6,131952,0.162,14.3,5.5
3,2,2,1,2,2,2,0,1,1,0,8,3,55.4,131958,0.243,9.1,4.6
6,4,2,3,3,10,2,50,2,1,0,10,0,47.3,27318,0.009,14.8,7.2
4,2,3,3,2,2,6,100,1,1,0,6,2,42.7,150292,0,10.9,8.8
4,4,2,1,2,2,1,100,1,2,1,14,2,38.1,114551,0.473,4.9,8.8
10,4,2,2,2,2,7,0,5,1,0,8,4,29.7,152983,0,2.6,7.7
1,4,3,1,2,2,5,50,1,1,0,8,4,31.5,65672,0.179,10.7,7.6
10,4,2,3,10,9,5,0,2,4,0,11,0,41.9,102554,0.024,12.9,9
3,2,2,2,4,4,5,0,1,2,0,8,0,38.9,135452,0,12.4,5.6
4,1,2,1,2,2,8,50,5,1,1,5,3,49.4,181890,0.344,6.3,8.7
3,2,2,3,2,2,6,50,1,2,0,8,1,39.6,148241,0.105,10.8,6.5
1,2,2,1,6,5,2,50,2,1,1,4,1,48.9,65296,0.142,16.8,5.3
3,1,2,2,5,1,6,0,3,4,1,10,1,39.8,159352,0.026,16.5,5.7
2,4,2,2,9,8,9,50,3,2,0,9,2,38.2,52526,0,2.5,8.2
4,2,2,2,2,2,2,0,3,5,0,4,1,48.6,141007,0.025,9.9,7.5
1,1,2,1,6,5,6,0,2,2,1,7,2,44.5,117480,0.473,17.8,6.2
12,1,2,2,10,9,1,0,5,2,1,6,2,45.9,161367,0.013,13.5,6.4
9,4,2,3,6,5,5,100,2,1,0,5,1,41.8,109983,0.033,10.6,4.6
4,2,2,2,2,2,6,100,2,2,0,8,1,57.5,185455,0,13.9,6.3
12,4,2,3,11,11,7,0,4,1,0,9,1,37.7,81642,0.131,5.4,4.1
7,4,2,3,2,2,1,0,2,2,0,9,1,40.8,148428,0.004,7.9,8.1
2,5,3,2,2,2,8,50,4,1,1,7,2,45.8,202517,0.013,16.2,7.2
9,1,2,2,1,3,1,50,1,1,1,7,2,50.6,81255,0.008,13.4,8.5
7,5,2,1,6,5,1,50,2,4,1,3,1,50.9,159896,0.49,15.8,5.9
3,2,3,1,11,11,3,50,4,2,0,8,2,51.7,72268,0.458,13.9,4.6
7,3,3,3,12,12,9,0,2,1,0,5,1,42.9,46532,0,1.2,6.2
1,4,2,3,2,2,5,50,5,2,0,7,2,37.7,140494,0.133,10.9,5.9
11,1,2,1,2,2,1,0,4,4,1,10,2,37.1,186323,0.528,8.7,8.2
3,4,2,1,7,7,6,50,2,7,0,6,0,36.7,69823,0.313,5.1,7.6
3,3,3,1,2,2,2,100,4,2,0,7,0,43.6,55110,0.675,6.2,8.7
10,2,2,2,1,3,5,0,1,2,0,7,2,41.3,42792,0,18.1,8.8
7,4,2,3,2,2,6,0,2,1,0,6,2,60.1,114043,0.085,7.9,6
10,3,2,1,9,8,1,50,1,1,0,7,2,48.2,27297,0,3.1,5.1
10,3,2,3,5,1,4,0,1,1,0,5,2,39,53198,0.147,6.2,4.4
5,5,2,3,2,2,5,0,4,1,1,10,2,44.6,216897,0.104,26.9,5.9
9,4,2,2,2,2,10,100,1,1,0,13,3,37.8,156953,0,10.4,9
4,4,2,1,2,2,1,0,1,1,0,11,2,41.1,97049,0.365,5.4,5.8
11,2,2,1,12,12,2,50,2,1,0,9,2,51.8,100122,0.809,13.5,4.4
5,2,2,3,6,5,8,50,2,2,0,7,2,48,72150,0,11.3,7.4
8,5,2,3,2,2,1,100,1,7,1,9,3,48,285305,0.085,17.9,9.2
10,4,2,2,2,2,5,50,3,1,0,7,2,46,116789,0.07,1.6,7.5
12,2,2,2,9,8,3,50,2,2,0,10,1,46.7,77791,0.052,13.1,5
3,4,2,1,6,5,5,0,2,4,0,5,2,53.1,115867,0.284,16,5.6
8,5,2,3,2,5,5,100,1,1,1,10,2,50,218306,0.221,18.2,7.8
3,2,2,3,7,7,2,0,1,1,0,7,1,53.6,106832,0.1,9.5,5.6
10,4,2,2,6,5,9,50,1,1,1,8,3,44,76204,0,7.6,7.9
7,5,2,3,1,3,1,50,2,1,1,6,3,61.4,86644,0.166,23.4,5.2
8,2,2,1,2,2,2,100,1,1,0,8,1,47.2,115813,0.476,11.8,8
10,2,2,3,8,6,3,50,3,1,0,9,1,45.3,72427,0.013,17.5,5
1,2,2,2,2,2,5,100,2,1,1,11,4,47.7,122977,0,4.3,6.7
10,2,2,3,5,1,6,0,2,1,0,11,1,51.6,125803,0.143,5.6,7
3,1,2,2,6,5,9,0,5,1,1,10,3,50.9,187718,0,14.8,6.7
10,2,2,3,2,2,7,0,5,1,0,9,2,44.5,182015,0,12.4,5.9
6,5,3,1,2,2,7,0,5,2,1,5,2,39.7,207927,0.555,23.1,7
4,1,1,2,2,2,2,50,5,2,1,11,1,51.1,117718,0,16.7,5.8
2,3,2,2,11,3,9,100,5,1,0,13,0,42.9,123319,0.024,10.4,6
11,2,2,3,10,9,5,0,3,5,0,9,4,38.7,133760,0.107,13.8,4.8
8,1,2,3,2,2,3,0,1,1,1,11,1,52.1,123425,0.035,11.1,6.1
9,3,3,3,3,10,5,50,1,1,0,5,1,52.7,31553,0,0.3,5.1
5,3,1,1,7,7,5,50,2,1,0,10,2,40.7,22379,0,7.5,6.4
10,3,2,1,1,3,1,0,1,2,0,15,0,33.1,24183,0.386,9.3,5
3,2,3,1,9,8,6,0,1,2,0,7,0,43.5,43308,0.162,7.8,5
2,3,2,3,2,2,9,0,1,4,0,8,0,37.7,83367,0.134,12.2,6.5
3,3,2,1,6,5,6,0,5,4,0,13,3,39.3,73301,0.748,3.6,6.9
10,4,1,2,7,7,1,100,4,1,0,5,2,45.8,49535,0.021,6.4,6.6
1,2,2,1,2,2,1,0,2,1,0,7,4,49.3,118142,0.256,14.3,7.3
2,4,4,3,2,2,9,50,4,6,0,7,1,41.2,112602,0.088,9.9,6
10,1,2,3,1,3,5,50,2,1,1,7,4,41.8,41183,0.017,13.9,5.9
3,3,2,2,8,3,1,0,2,1,0,9,1,38.2,108788,0.03,5.6,9.5
4,2,2,2,6,5,2,50,1,2,0,13,1,47.4,83896,0.02,12,7.2
10,4,2,3,6,5,3,50,1,5,0,7,2,44.7,72988,0.053,12,6.6
5,3,2,1,2,2,5,0,1,3,0,8,1,45.1,59036,0.268,5.3,4.1
2,4,4,3,9,8,5,50,2,1,0,10,1,30.9,56163,0.064,15.5,5.3
8,2,2,3,6,5,5,0,4,1,0,7,2,52.2,109791,0.169,13.2,6.8
12,2,2,3,11,11,3,50,3,1,0,8,2,36.9,89241,0.092,11.6,9.3
9,4,2,3,1,3,9,50,3,1,0,10,0,43.8,30385,0.118,12.3,9.1
5,4,1,3,8,6,8,50,3,1,0,6,1,41.4,42591,0.18,1.3,8
4,3,2,1,8,6,5,100,2,4,0,7,3,33.5,60521,0.441,4.7,7.3
11,3,2,2,2,2,5,0,1,1,0,19,1,45.1,100038,0.067,7.9,6
5,4,2,2,11,11,3,0,4,1,0,8,4,48.5,56153,0.088,9.7,7.1
2,4,2,1,6,5,1,50,4,1,0,12,3,47.7,73803,0.536,6,7.3
10,4,2,3,2,2,6,0,5,1,0,7,3,52,100870,0,14.6,8.1
12,2,2,2,2,2,5,0,2,1,0,7,4,43.8,131046,0.048,12.3,7.9
7,3,2,3,2,2,1,0,4,1,0,5,1,46.6,84063,0,0,7.6
3,2,2,3,1,3,2,0,3,1,0,7,1,40.2,35392,0.078,16.2,8.2
12,3,2,2,10,9,1,0,1,1,0,10,0,44.5,85814,0.041,5,6.7
1,5,2,3,10,9,6,100,3,1,1,6,1,52.1,93725,0.234,21,5.6
1,3,2,3,9,8,5,0,1,3,0,5,2,48.1,37336,0.201,3.1,5.7
9,2,2,3,2,2,1,50,2,1,0,10,3,44,223350,0.003,22.6,9.4
4,2,2,3,5,1,3,50,1,7,0,7,1,49.4,83102,0.027,13.5,4.8
3,3,2,2,2,2,5,100,1,2,0,5,2,45.4,107630,0,4.4,6.5
10,4,2,3,2,2,8,0,3,2,0,10,1,47.1,68540,0,9.8,9.4
11,2,2,1,2,2,5,0,2,1,0,5,3,53,165432,0.317,12.5,7.5
3,1,2,3,1,3,5,100,2,2,1,7,2,42,53373,0.176,15.3,6.3
11,4,2,3,2,2,5,100,1,2,0,15,1,38.8,139287,0.195,9.1,7.5
4,4,2,1,7,7,6,100,1,1,0,5,1,47.8,73483,0.246,9.9,8.2
3,2,2,3,2,2,2,100,4,1,0,4,1,43.3,131677,0,17.7,6.7
10,3,2,3,3,10,5,0,1,1,0,8,3,47.7,31061,0,4.8,5.5
6,2,2,1,2,2,6,0,5,1,0,3,6,44.7,105423,0.813,7.6,7.1
3,3,2,1,12,12,5,0,1,2,0,10,1,37.2,35044,0.466,4.7,6.8
10,4,2,2,10,9,1,50,2,2,0,9,1,44,128064,0.008,9.5,7.5
11,4,2,3,1,3,8,0,1,2,0,11,1,25.5,28530,0.054,4,6.6
5,4,2,1,2,2,4,0,1,1,0,10,1,47.8,72910,0.495,3.8,5
3,2,2,3,7,7,1,50,2,1,0,4,3,45.9,141216,0.161,6.5,7.5
9,4,2,2,1,3,10,50,1,1,0,13,1,43,38624,0,3.7,8.7
10,1,2,1,2,2,5,0,1,1,1,6,2,46.6,148862,0.38,14.3,8.8
8,2,3,1,5,6,5,50,3,2,0,4,2,46.3,126700,0.728,10.8,8
10,4,2,3,2,2,5,50,1,2,1,3,0,33,146223,0,6.1,6.9
3,3,2,3,1,3,2,0,5,2,0,6,2,47.9,20390,0.179,11.3,3.8
12,3,2,2,6,5,5,0,1,1,0,7,3,35.2,75886,0.041,5.5,5.1
11,3,2,1,9,8,6,100,1,5,0,12,1,35.2,34531,0.706,0,9.1
4,1,2,2,11,11,7,50,2,6,1,10,2,43.8,146458,0.053,13.3,8.2
6,4,2,3,2,2,1,50,2,1,0,1,0,40,114825,0.188,7.9,6.8
10,2,1,3,2,2,1,100,1,1,0,6,4,38.2,82345,0.063,10.5,8.8
5,4,2,3,11,11,10,0,1,2,0,14,1,49.7,68596,0,7.9,7.7
1,4,2,3,2,2,5,0,2,1,0,5,0,51.1,120993,0.199,7.9,7.3
10,2,2,3,5,1,9,100,1,1,0,10,1,49.6,95913,0.087,10.3,6.2
1,2,2,1,12,12,5,0,1,1,0,6,1,45.3,40919,0.141,16.8,6.4
12,2,2,2,1,3,6,0,2,2,0,5,3,44.7,45959,0,17.3,7
10,2,2,1,6,5,5,0,1,1,0,9,3,39.1,107195,0.312,16.3,6.6
11,1,2,3,2,2,2,0,2,1,1,7,1,52.1,255482,0.066,8,6.5
2,2,2,2,1,3,5,0,5,1,0,12,1,43.3,57344,0.078,12.9,6.6
11,4,2,2,7,7,6,0,2,1,0,9,1,49.1,121983,0.024,6.7,6.1
4,3,2,3,2,10,5,100,1,3,1,11,0,40.3,91097,0.125,1.9,6.5
1,4,2,2,6,5,1,50,1,1,0,10,2,51.6,80747,0.047,1.5,3.5
4,2,2,3,11,11,3,100,2,2,0,7,1,53.6,90598,0.138,15.8,6.9
7,1,2,3,1,3,2,0,1,1,1,6,3,46.5,54211,0.057,21.9,5.4
1,3,2,3,2,2,6,0,2,1,0,5,0,36.1,67847,0.127,8.9,8.5
11,3,2,3,2,5,7,0,3,3,0,5,0,45.6,83211,0.028,3.4,5.5
1,4,2,2,2,2,9,0,5,1,1,9,3,53.7,105778,0.02,7,5.8
10,4,2,3,2,2,7,0,3,1,0,5,2,55.9,97643,0.279,17.3,6.3
3,4,2,3,6,5,5,0,1,1,0,3,3,48.4,140009,0.124,5.6,3.5
11,4,2,3,2,2,6,50,2,1,0,8,3,45.7,143316,0.028,8.9,7
4,2,2,3,1,3,7,50,1,1,0,11,0,36,49941,0.072,19.5,8.3
8,4,2,2,4,1,5,100,2,4,0,7,0,46.9,115381,0.023,11.5,7
8,2,2,3,2,2,10,100,1,2,0,13,3,36.8,177683,0.188,13.9,10
10,2,2,3,1,3,6,0,5,1,0,9,1,48.3,44849,0.134,7.6,7.6
9,3,2,1,2,2,5,0,1,6,0,3,1,48.4,81994,0.468,6.2,8.2
1,1,2,1,1,3,5,0,2,1,1,8,3,41.9,36955,0.114,15.2,6.4
4,4,2,3,2,2,5,50,2,1,0,13,1,43.9,121798,0.01,3,6.4
12,2,2,3,10,9,10,0,1,2,0,9,3,43.7,95742,0.115,16.2,5.6
4,2,2,3,11,11,8,100,1,1,0,7,1,49.5,114909,0.036,22.1,8.9
5,4,2,2,2,2,5,50,2,1,0,8,2,41.3,145391,0.034,11.4,7.5
11,2,2,3,2,2,4,100,1,1,0,11,2,42.9,133203,0.211,9.6,8.7
6,3,2,2,1,3,8,100,5,1,0,7,0,37.9,29766,0.019,7.7,6.9
10,4,2,3,2,5,5,100,1,1,0,5,3,45.3,116812,0.13,8.4,8.4
8,1,2,1,8,6,6,0,5,1,1,11,2,44.8,176976,0,16.2,8.5
9,3,2,3,2,2,6,0,1,2,0,7,1,44.2,116194,0,5.6,6.6
2,2,2,3,1,3,2,0,2,1,0,6,1,48.3,45857,0.087,15.1,5.2
5,1,2,3,5,1,6,0,1,6,1,7,2,44.7,105808,0.061,10.7,7
2,4,2,3,11,11,3,0,2,1,0,8,1,43.2,80536,0,8.3,7
10,3,2,2,11,11,9,50,2,4,0,11,0,35.7,88429,0,4.4,7.4
1,1,1,3,2,2,8,100,2,1,1,12,3,39.4,96908,0.082,8.5,5.8
3,2,2,3,2,5,1,100,5,4,0,4,2,43.6,194381,0.263,12.1,4.8
1,2,2,3,5,1,5,100,1,6,0,8,1,47.3,94653,0.073,8.4,7.2
4,3,2,3,1,3,7,100,1,1,0,6,2,40.8,22257,0.055,12.1,6.1
10,2,2,1,9,2,5,100,5,1,0,6,0,50.9,98065,0.083,1.1,7
11,2,2,3,7,7,5,0,1,1,0,7,4,37.8,100749,0.043,13.8,8.5
3,4,2,1,2,2,5,50,3,1,0,6,1,45.1,123764,0.701,8.4,7.1
12,3,2,2,1,3,1,0,2,1,0,4,0,41.5,27514,0.016,5.7,6.6
1,2,2,2,2,2,5,100,5,1,0,4,5,57.9,210246,0.046,16.5,9.3
1,1,2,3,2,3,5,100,2,4,1,9,2,48.8,200942,0.272,21,7
10,4,2,3,3,10,1,50,5,1,0,3,1,44.5,45395,0.027,10.3,7.9
6,3,2,2,7,7,9,100,1,2,0,13,2,37.9,51481,0.04,8.3,7.1
12,2,2,3,2,3,6,0,2,3,0,7,1,45,184627,0.005,16.5,6.6
6,4,2,1,2,2,8,0,2,3,0,14,1,46.6,56141,0.154,2.2,5.3
1,4,3,3,1,3,1,0,1,1,0,6,2,39.7,34350,0.095,6.9,5.6
4,4,2,3,9,8,5,50,1,1,0,8,2,48.1,50457,0.116,13.2,2.2
5,3,2,3,8,6,5,0,5,1,0,10,2,44.8,82062,0.078,5,7.3
1,4,2,3,1,9,7,100,2,1,0,5,1,45.6,23243,0.067,11.8,7.3
4,4,2,1,2,11,1,100,1,1,0,14,2,43.6,132858,0.283,19.5,7.5
3,2,2,3,2,2,7,100,1,1,0,7,0,43.3,194020,0.025,13.3,8
3,1,2,3,2,2,4,50,3,1,1,4,2,49.4,175324,0.125,13.9,3.3
10,4,2,2,2,2,9,0,2,1,0,10,0,42.4,131175,0.034,10.3,5.5
8,2,2,1,6,5,5,50,1,2,0,10,2,41,108231,0.115,8.4,8.8
11,4,2,3,6,5,7,100,1,1,0,5,2,43.7,99447,0.001,9,8.9
6,3,2,1,6,5,5,50,1,1,0,9,0,39.7,43489,0.537,1.5,8.9
